Plot Title: DO_01,,,,,,,,
#,"Date Time, GMT-05:00","DO conc, mg/L (LGR S/N: 20645539, SEN S/N: 20645539)","Temp, °C calculated from F",Coupler Attached (LGR S/N: 20645539),Host Connected (LGR S/N: 20645539),Coupler Detached (LGR S/N: 20645539),Stopped (LGR S/N: 20645539),End Of File (LGR S/N: 20645539)
2089,8/3/2019 6:15,4.66,42.3,,,,,
2090,8/3/2019 6:30,4.64,42.26,,,,,
2091,8/3/2019 6:45,4.63,42.19,,,,,
2092,8/3/2019 7:00,4.67,42.08,,,,,
2093,8/3/2019 7:15,4.71,42.04,,,,,
2094,8/3/2019 7:30,4.78,42.01,,,,,
2095,8/3/2019 7:45,4.86,42.01,,,,,
2096,8/3/2019 8:00,5.04,42.01,,,,,
2097,8/3/2019 8:15,5.2,42.04,,,,,
2098,8/3/2019 8:30,5.32,42.19,,,,,
2099,8/3/2019 8:45,5.43,42.37,,,,,
2100,8/3/2019 9:00,5.52,42.48,,,,,
2101,8/3/2019 9:15,5.67,42.62,,,,,
2102,8/3/2019 9:30,5.79,42.91,,,,,
2103,8/3/2019 9:45,5.92,43.2,,,,,
2104,8/3/2019 10:00,6.07,43.63,,,,,
2105,8/3/2019 10:15,6.15,44.02,,,,,
2106,8/3/2019 10:30,6.23,44.38,,,,,
2107,8/3/2019 10:45,6.3,44.74,,,,,
2108,8/3/2019 11:00,6.34,44.92,,,,,
2109,8/3/2019 11:15,6.4,45.07,,,,,
2110,8/3/2019 11:30,6.45,45.18,,,,,
2111,8/3/2019 11:45,6.48,45.32,,,,,
2112,8/3/2019 12:00,6.53,45.57,,,,,
2113,8/3/2019 12:15,6.56,45.9,,,,,
2114,8/3/2019 12:30,6.6,46.11,,,,,
2115,8/3/2019 12:45,6.64,46.44,,,,,
2116,8/3/2019 13:00,6.67,47.23,,,,,
2117,8/3/2019 13:15,6.66,47.44,,,,,
2118,8/3/2019 13:30,6.68,47.66,,,,,
2119,8/3/2019 13:45,6.69,47.84,,,,,
2120,8/3/2019 14:00,6.68,48.09,,,,,
2121,8/3/2019 14:15,6.69,48.16,,,,,
2122,8/3/2019 14:30,6.68,48.16,,,,,
2123,8/3/2019 14:45,6.71,48.34,,,,,
2124,8/3/2019 15:00,6.73,49.06,,,,,
2125,8/3/2019 15:15,6.7,49.78,,,,,
2126,8/3/2019 15:30,6.68,49.93,,,,,
2127,8/3/2019 15:45,6.68,50.29,,,,,
2128,8/3/2019 16:00,6.67,50.54,,,,,
2129,8/3/2019 16:15,6.64,50.68,,,,,
2130,8/3/2019 16:30,6.6,50.79,,,,,
2131,8/3/2019 16:45,6.59,50.61,,,,,
2132,8/3/2019 17:00,6.56,50.32,,,,,
2133,8/3/2019 17:15,6.53,50.04,,,,,
2134,8/3/2019 17:30,6.5,49.68,,,,,
2135,8/3/2019 17:45,6.47,49.28,,,,,
2136,8/3/2019 18:00,6.38,48.81,,,,,
2137,8/3/2019 18:15,6.26,48.31,,,,,
2138,8/3/2019 18:30,6.15,47.84,,,,,
2139,8/3/2019 18:45,6.03,47.44,,,,,
2140,8/3/2019 19:00,5.91,47.08,,,,,
2141,8/3/2019 19:15,5.82,46.76,,,,,
2142,8/3/2019 19:30,5.73,46.51,,,,,
2143,8/3/2019 19:45,5.66,46.22,,,,,
2144,8/3/2019 20:00,5.6,46,,,,,
2145,8/3/2019 20:15,5.53,45.75,,,,,
2146,8/3/2019 20:30,5.47,45.61,,,,,
2147,8/3/2019 20:45,5.42,45.39,,,,,
2148,8/3/2019 21:00,5.36,45.21,,,,,
2149,8/3/2019 21:15,5.3,45.03,,,,,
2150,8/3/2019 21:30,5.26,44.85,,,,,
2151,8/3/2019 21:45,5.21,44.64,,,,,
2152,8/3/2019 22:00,5.17,44.46,,,,,
2153,8/3/2019 22:15,5.12,44.31,,,,,
2154,8/3/2019 22:30,5.12,44.17,,,,,
2155,8/3/2019 22:45,5.1,44.02,,,,,
2156,8/3/2019 23:00,5.09,43.92,,,,,
2157,8/3/2019 23:15,5.07,43.81,,,,,
2158,8/3/2019 23:30,5.04,43.66,,,,,
2159,8/3/2019 23:45,5.04,43.52,,,,,
2160,8/4/2019 0:00,5.03,43.38,,,,,
2161,8/4/2019 0:15,5.05,43.2,,,,,
2162,8/4/2019 0:30,5.06,43.05,,,,,
2163,8/4/2019 0:45,5.08,42.91,,,,,
2164,8/4/2019 1:00,5.08,42.8,,,,,
2165,8/4/2019 1:15,5.07,42.69,,,,,
2166,8/4/2019 1:30,5.05,42.66,,,,,
2167,8/4/2019 1:45,5.04,42.58,,,,,
2168,8/4/2019 2:00,5.02,42.48,,,,,
2169,8/4/2019 2:15,5.02,42.44,,,,,
2170,8/4/2019 2:30,5,42.37,,,,,
2171,8/4/2019 2:45,4.98,42.3,,,,,
2172,8/4/2019 3:00,4.97,42.22,,,,,
2173,8/4/2019 3:15,4.94,42.19,,,,,
2174,8/4/2019 3:30,4.91,42.15,,,,,
2175,8/4/2019 3:45,4.89,42.12,,,,,
2176,8/4/2019 4:00,4.86,42.04,,,,,
2177,8/4/2019 4:15,4.84,42.01,,,,,
2178,8/4/2019 4:30,4.83,41.97,,,,,
2179,8/4/2019 4:45,4.83,41.9,,,,,
2180,8/4/2019 5:00,4.83,41.83,,,,,
2181,8/4/2019 5:15,4.83,41.79,,,,,
2182,8/4/2019 5:30,4.82,41.72,,,,,
2183,8/4/2019 5:45,4.82,41.68,,,,,
2184,8/4/2019 6:00,4.81,41.65,,,,,
2185,8/4/2019 6:15,4.82,41.58,,,,,
2186,8/4/2019 6:30,4.85,41.5,,,,,
2187,8/4/2019 6:45,4.9,41.5,,,,,
2188,8/4/2019 7:00,4.97,41.5,,,,,
2189,8/4/2019 7:15,5.09,41.54,,,,,
2190,8/4/2019 7:30,5.21,41.58,,,,,
2191,8/4/2019 7:45,5.29,41.61,,,,,
2192,8/4/2019 8:00,5.39,41.76,,,,,
2193,8/4/2019 8:15,5.51,41.94,,,,,
2194,8/4/2019 8:30,5.62,42.01,,,,,
2195,8/4/2019 8:45,5.73,42.04,,,,,
2196,8/4/2019 9:00,5.83,42.22,,,,,
2197,8/4/2019 9:15,5.89,42.33,,,,,
2198,8/4/2019 9:30,5.95,42.37,,,,,
2199,8/4/2019 9:45,6.02,42.37,,,,,
2200,8/4/2019 10:00,6.07,42.4,,,,,
2201,8/4/2019 10:15,6.12,42.44,,,,,
2202,8/4/2019 10:30,6.16,42.4,,,,,
2203,8/4/2019 10:45,6.24,42.48,,,,,
2204,8/4/2019 11:00,6.34,42.69,,,,,
2205,8/4/2019 11:15,6.47,43.02,,,,,
2206,8/4/2019 11:30,6.55,43.45,,,,,
2207,8/4/2019 11:45,6.63,44.2,,,,,
2208,8/4/2019 12:00,6.69,45.32,,,,,
2209,8/4/2019 12:15,6.68,46.58,,,,,
2210,8/4/2019 12:30,6.72,46.98,,,,,
2211,8/4/2019 12:45,6.73,47.44,,,,,
2212,8/4/2019 13:00,6.74,47.34,,,,,
2213,8/4/2019 13:15,6.8,47.59,,,,,
2214,8/4/2019 13:30,6.8,47.8,,,,,
2215,8/4/2019 13:45,6.81,47.66,,,,,
2216,8/4/2019 14:00,6.85,47.66,,,,,
2217,8/4/2019 14:15,6.86,48.16,,,,,
2218,8/4/2019 14:30,6.85,48.24,,,,,
2219,8/4/2019 14:45,6.85,48.2,,,,,
2220,8/4/2019 15:00,6.83,48.02,,,,,
2221,8/4/2019 15:15,6.79,47.59,,,,,
2222,8/4/2019 15:30,6.73,47.16,,,,,
2223,8/4/2019 15:45,6.68,46.8,,,,,
2224,8/4/2019 16:00,6.66,46.47,,,,,
2225,8/4/2019 16:15,6.61,46.18,,,,,
2226,8/4/2019 16:30,6.57,45.9,,,,,
2227,8/4/2019 16:45,6.51,45.61,,,,,
2228,8/4/2019 17:00,6.46,45.39,,,,,
2229,8/4/2019 17:15,6.41,45.21,,,,,
2230,8/4/2019 17:30,6.35,45,,,,,
2231,8/4/2019 17:45,6.29,44.82,,,,,
2232,8/4/2019 18:00,6.22,44.6,,,,,
2233,8/4/2019 18:15,6.14,44.42,,,,,
2234,8/4/2019 18:30,6.05,44.24,,,,,
2235,8/4/2019 18:45,5.98,44.1,,,,,
2236,8/4/2019 19:00,5.89,43.95,,,,,
2237,8/4/2019 19:15,5.81,43.77,,,,,
2238,8/4/2019 19:30,5.73,43.66,,,,,
2239,8/4/2019 19:45,5.68,43.48,,,,,
2240,8/4/2019 20:00,5.62,43.34,,,,,
2241,8/4/2019 20:15,5.58,43.2,,,,,
2242,8/4/2019 20:30,5.52,43.05,,,,,
2243,8/4/2019 20:45,5.47,42.91,,,,,
2244,8/4/2019 21:00,5.44,42.8,,,,,
2245,8/4/2019 21:15,5.4,42.66,,,,,
2246,8/4/2019 21:30,5.38,42.55,,,,,
2247,8/4/2019 21:45,5.34,42.44,,,,,
2248,8/4/2019 22:00,5.31,42.3,,,,,
2249,8/4/2019 22:15,5.28,42.19,,,,,
2250,8/4/2019 22:30,5.27,42.08,,,,,
2251,8/4/2019 22:45,5.25,41.97,,,,,
2252,8/4/2019 23:00,5.22,41.9,,,,,
2253,8/4/2019 23:15,5.21,41.79,,,,,
2254,8/4/2019 23:30,5.18,41.72,,,,,
2255,8/4/2019 23:45,5.16,41.61,,,,,
2256,8/5/2019 0:00,5.15,41.5,,,,,
2257,8/5/2019 0:15,5.13,41.43,,,,,
2258,8/5/2019 0:30,5.11,41.36,,,,,
2259,8/5/2019 0:45,5.09,41.32,,,,,
2260,8/5/2019 1:00,5.08,41.25,,,,,
2261,8/5/2019 1:15,5.05,41.18,,,,,
2262,8/5/2019 1:30,5.04,41.14,,,,,
2263,8/5/2019 1:45,5.01,41.07,,,,,
2264,8/5/2019 2:00,4.99,41,,,,,
2265,8/5/2019 2:15,4.97,40.96,,,,,
2266,8/5/2019 2:30,4.96,40.89,,,,,
2267,8/5/2019 2:45,4.95,40.82,,,,,
2268,8/5/2019 3:00,4.93,40.75,,,,,
2269,8/5/2019 3:15,4.9,40.71,,,,,
2270,8/5/2019 3:30,4.88,40.68,,,,,
2271,8/5/2019 3:45,4.87,40.6,,,,,
2272,8/5/2019 4:00,4.87,40.53,,,,,
2273,8/5/2019 4:15,4.85,40.5,,,,,
2274,8/5/2019 4:30,4.83,40.42,,,,,
2275,8/5/2019 4:45,4.82,40.39,,,,,
2276,8/5/2019 5:00,4.8,40.32,,,,,
2277,8/5/2019 5:15,4.78,40.28,,,,,
2278,8/5/2019 5:30,4.77,40.24,,,,,
2279,8/5/2019 5:45,4.76,40.21,,,,,
2280,8/5/2019 6:00,4.75,40.14,,,,,
2281,8/5/2019 6:15,4.72,40.1,,,,,
2282,8/5/2019 6:30,4.72,40.06,,,,,
2283,8/5/2019 6:45,4.72,40.06,,,,,
2284,8/5/2019 7:00,4.72,40.03,,,,,
2285,8/5/2019 7:15,4.76,39.99,,,,,
2286,8/5/2019 7:30,4.81,39.99,,,,,
2287,8/5/2019 7:45,4.89,40.06,,,,,
2288,8/5/2019 8:00,4.99,40.17,,,,,
2289,8/5/2019 8:15,5.07,40.24,,,,,
2290,8/5/2019 8:30,5.18,40.32,,,,,
2291,8/5/2019 8:45,5.28,40.42,,,,,
2292,8/5/2019 9:00,5.39,40.57,,,,,
2293,8/5/2019 9:15,5.48,40.71,,,,,
2294,8/5/2019 9:30,5.6,40.89,,,,,
2295,8/5/2019 9:45,5.69,41.11,,,,,
2296,8/5/2019 10:00,5.8,41.29,,,,,
2297,8/5/2019 10:15,5.9,41.72,,,,,
2298,8/5/2019 10:30,6,42.12,,,,,
2299,8/5/2019 10:45,6.09,42.51,,,,,
2300,8/5/2019 11:00,6.17,43.05,,,,,
2301,8/5/2019 11:15,6.25,43.56,,,,,
2302,8/5/2019 11:30,6.33,44.35,,,,,
2303,8/5/2019 11:45,6.39,45.28,,,,,
2304,8/5/2019 12:00,6.42,46,,,,,
2305,8/5/2019 12:15,6.45,46.22,,,,,
2306,8/5/2019 12:30,6.51,47.05,,,,,
2307,8/5/2019 12:45,6.56,48.63,,,,,
2308,8/5/2019 13:00,6.51,49.46,,,,,
2309,8/5/2019 13:15,6.53,49.78,,,,,
2310,8/5/2019 13:30,6.52,49.93,,,,,
2311,8/5/2019 13:45,6.53,50.11,,,,,
2312,8/5/2019 14:00,6.53,50.04,,,,,
2313,8/5/2019 14:15,6.58,50.54,,,,,
2314,8/5/2019 14:30,6.55,51.48,,,,,
2315,8/5/2019 14:45,6.51,51.37,,,,,
2316,8/5/2019 15:00,6.48,51.04,,,,,
2317,8/5/2019 15:15,6.49,50.97,,,,,
2318,8/5/2019 15:30,6.49,51.19,,,,,
2319,8/5/2019 15:45,6.48,51.3,,,,,
2320,8/5/2019 16:00,6.48,51.26,,,,,
2321,8/5/2019 16:15,6.44,51.01,,,,,
2322,8/5/2019 16:30,6.41,50.65,,,,,
2323,8/5/2019 16:45,6.38,50.36,,,,,
2324,8/5/2019 17:00,6.27,50,,,,,
2325,8/5/2019 17:15,6.2,49.57,,,,,
2326,8/5/2019 17:30,6.11,49.14,,,,,
2327,8/5/2019 17:45,6.02,48.7,,,,,
2328,8/5/2019 18:00,5.93,48.31,,,,,
2329,8/5/2019 18:15,5.84,47.95,,,,,
2330,8/5/2019 18:30,5.74,47.59,,,,,
2331,8/5/2019 18:45,5.64,47.23,,,,,
2332,8/5/2019 19:00,5.54,46.9,,,,,
2333,8/5/2019 19:15,5.44,46.58,,,,,
2334,8/5/2019 19:30,5.37,46.29,,,,,
2335,8/5/2019 19:45,5.3,46.04,,,,,
2336,8/5/2019 20:00,5.23,45.82,,,,,
2337,8/5/2019 20:15,5.2,45.57,,,,,
2338,8/5/2019 20:30,5.12,45.36,,,,,
2339,8/5/2019 20:45,5.08,45.14,,,,,
2340,8/5/2019 21:00,5.02,44.96,,,,,
2341,8/5/2019 21:15,4.97,44.78,,,,,
2342,8/5/2019 21:30,4.93,44.6,,,,,
2343,8/5/2019 21:45,4.88,44.42,,,,,
2344,8/5/2019 22:00,4.85,44.28,,,,,
2345,8/5/2019 22:15,4.81,44.13,,,,,
2346,8/5/2019 22:30,4.78,44.02,,,,,
2347,8/5/2019 22:45,4.74,43.84,,,,,
2348,8/5/2019 23:00,4.71,43.7,,,,,
2349,8/5/2019 23:15,4.68,43.52,,,,,
2350,8/5/2019 23:30,4.65,43.41,,,,,
2351,8/5/2019 23:45,4.62,43.3,,,,,
2352,8/6/2019 0:00,4.6,43.16,,,,,
2353,8/6/2019 0:15,4.57,43.05,,,,,
2354,8/6/2019 0:30,4.55,42.91,,,,,
2355,8/6/2019 0:45,4.53,42.8,,,,,
2356,8/6/2019 1:00,4.51,42.66,,,,,
2357,8/6/2019 1:15,4.48,42.55,,,,,
2358,8/6/2019 1:30,4.47,42.44,,,,,
2359,8/6/2019 1:45,4.45,42.3,,,,,
2360,8/6/2019 2:00,4.43,42.19,,,,,
2361,8/6/2019 2:15,4.42,42.04,,,,,
2362,8/6/2019 2:30,4.4,41.94,,,,,
2363,8/6/2019 2:45,4.4,41.83,,,,,
2364,8/6/2019 3:00,4.38,41.72,,,,,
2365,8/6/2019 3:15,4.38,41.65,,,,,
2366,8/6/2019 3:30,4.36,41.54,,,,,
2367,8/6/2019 3:45,4.36,41.47,,,,,
2368,8/6/2019 4:00,4.35,41.4,,,,,
2369,8/6/2019 4:15,4.34,41.29,,,,,
2370,8/6/2019 4:30,4.34,41.18,,,,,
2371,8/6/2019 4:45,4.34,41.11,,,,,
2372,8/6/2019 5:00,4.33,41.04,,,,,
2373,8/6/2019 5:15,4.3,40.96,,,,,
2374,8/6/2019 5:30,4.3,40.89,,,,,
2375,8/6/2019 5:45,4.3,40.82,,,,,
2376,8/6/2019 6:00,4.3,40.71,,,,,
2377,8/6/2019 6:15,4.29,40.64,,,,,
2378,8/6/2019 6:30,4.29,40.57,,,,,
2379,8/6/2019 6:45,4.28,40.5,,,,,
2380,8/6/2019 7:00,4.29,40.5,,,,,
2381,8/6/2019 7:15,4.33,40.46,,,,,
2382,8/6/2019 7:30,4.38,40.46,,,,,
2383,8/6/2019 7:45,4.44,40.5,,,,,
2384,8/6/2019 8:00,4.52,40.6,,,,,
2385,8/6/2019 8:15,4.6,40.64,,,,,
2386,8/6/2019 8:30,4.69,40.78,,,,,
2387,8/6/2019 8:45,4.8,40.89,,,,,
2388,8/6/2019 9:00,4.91,41.14,,,,,
2389,8/6/2019 9:15,5.05,41.54,,,,,
2390,8/6/2019 9:30,5.17,42.01,,,,,
2391,8/6/2019 9:45,5.28,42.4,,,,,
2392,8/6/2019 10:00,5.39,42.8,,,,,
2393,8/6/2019 10:15,5.48,43.27,,,,,
2394,8/6/2019 10:30,5.58,43.77,,,,,
2395,8/6/2019 10:45,5.67,44.38,,,,,
2396,8/6/2019 11:00,5.76,45.1,,,,,
2397,8/6/2019 11:15,5.82,45.86,,,,,
2398,8/6/2019 11:30,5.87,46.4,,,,,
2399,8/6/2019 11:45,5.9,46.65,,,,,
2400,8/6/2019 12:00,5.97,46.87,,,,,
2401,8/6/2019 12:15,6.04,47.52,,,,,
2402,8/6/2019 12:30,6.08,48.42,,,,,
2403,8/6/2019 12:45,6.1,48.88,,,,,
2404,8/6/2019 13:00,6.11,49.21,,,,,
2405,8/6/2019 13:06,,,Logged,,,,
2406,8/6/2019 13:06,,,,Logged,,,
2407,8/6/2019 13:06,,,,,Logged,,
2408,8/6/2019 13:15,6.17,49.42,,,,,
2409,8/6/2019 13:30,6.19,48.92,,,,,
2410,8/6/2019 13:45,6.25,49.14,,,,,
2411,8/6/2019 14:00,6.2,49.14,,,,,
2412,8/6/2019 14:15,6.18,48.88,,,,,
2413,8/6/2019 14:30,6.18,48.67,,,,,
2414,8/6/2019 14:45,6.21,48.56,,,,,
2415,8/6/2019 15:00,6.22,48.6,,,,,
2416,8/6/2019 15:15,6.21,48.49,,,,,
2417,8/6/2019 15:30,6.23,48.63,,,,,
2418,8/6/2019 15:45,6.21,48.63,,,,,
2419,8/6/2019 16:00,6.19,48.7,,,,,
2420,8/6/2019 16:15,6.11,48.56,,,,,
2421,8/6/2019 16:30,6.06,48.2,,,,,
2422,8/6/2019 16:45,6.05,47.98,,,,,
2423,8/6/2019 17:00,5.99,47.73,,,,,
2424,8/6/2019 17:15,5.95,47.44,,,,,
2425,8/6/2019 17:30,5.93,47.34,,,,,
2426,8/6/2019 17:45,5.9,47.12,,,,,
2427,8/6/2019 18:00,5.82,46.9,,,,,
2428,8/6/2019 18:15,5.71,46.58,,,,,
2429,8/6/2019 18:30,5.59,46.26,,,,,
2430,8/6/2019 18:45,5.48,45.93,,,,,
2431,8/6/2019 19:00,5.36,45.68,,,,,
2432,8/6/2019 19:15,5.27,45.36,,,,,
2433,8/6/2019 19:30,5.19,45.07,,,,,
2434,8/6/2019 19:45,5.1,44.82,,,,,
2435,8/6/2019 20:00,5.03,44.6,,,,,
2436,8/6/2019 20:15,4.97,44.42,,,,,
2437,8/6/2019 20:30,4.9,44.2,,,,,
2438,8/6/2019 20:45,4.84,44.02,,,,,
2439,8/6/2019 21:00,4.79,43.84,,,,,
2440,8/6/2019 21:15,4.74,43.7,,,,,
2441,8/6/2019 21:30,4.69,43.56,,,,,
2442,8/6/2019 21:45,4.65,43.41,,,,,
2443,8/6/2019 22:00,4.61,43.27,,,,,
2444,8/6/2019 22:15,4.56,43.16,,,,,
2445,8/6/2019 22:30,4.53,43.09,,,,,
2446,8/6/2019 22:45,4.49,43.02,,,,,
2447,8/6/2019 23:00,4.46,42.91,,,,,
2448,8/6/2019 23:15,4.43,42.84,,,,,
2449,8/6/2019 23:30,4.4,42.73,,,,,
2450,8/6/2019 23:45,4.37,42.62,,,,,
2451,8/7/2019 0:00,4.34,42.55,,,,,
2452,8/7/2019 0:15,4.31,42.44,,,,,
2453,8/7/2019 0:30,4.29,42.33,,,,,
2454,8/7/2019 0:45,4.26,42.22,,,,,
2455,8/7/2019 1:00,4.24,42.12,,,,,
2456,8/7/2019 1:15,4.22,42.01,,,,,
2457,8/7/2019 1:30,4.2,41.9,,,,,
2458,8/7/2019 1:45,4.19,41.83,,,,,
2459,8/7/2019 2:00,4.17,41.76,,,,,
2460,8/7/2019 2:15,4.16,41.65,,,,,
2461,8/7/2019 2:30,4.15,41.58,,,,,
2462,8/7/2019 2:45,4.14,41.5,,,,,
2463,8/7/2019 3:00,4.13,41.43,,,,,
2464,8/7/2019 3:15,4.11,41.36,,,,,
2465,8/7/2019 3:30,4.1,41.32,,,,,
2466,8/7/2019 3:45,4.09,41.25,,,,,
2467,8/7/2019 4:00,4.07,41.18,,,,,
2468,8/7/2019 4:15,4.06,41.11,,,,,
2469,8/7/2019 4:30,4.05,41.04,,,,,
2470,8/7/2019 4:45,4.03,41,,,,,
2471,8/7/2019 5:00,4.02,40.96,,,,,
2472,8/7/2019 5:15,4.02,40.89,,,,,
2473,8/7/2019 5:30,4.01,40.82,,,,,
2474,8/7/2019 5:45,4,40.78,,,,,
2475,8/7/2019 6:00,3.99,40.75,,,,,
2476,8/7/2019 6:15,3.98,40.71,,,,,
2477,8/7/2019 6:30,3.98,40.68,,,,,
2478,8/7/2019 6:45,3.97,40.64,,,,,
2479,8/7/2019 7:00,3.98,40.6,,,,,
2480,8/7/2019 7:15,4.01,40.6,,,,,
2481,8/7/2019 7:30,4.06,40.6,,,,,
2482,8/7/2019 7:45,4.14,40.68,,,,,
2483,8/7/2019 8:00,4.21,40.71,,,,,
2484,8/7/2019 8:15,4.31,40.78,,,,,
2485,8/7/2019 8:30,4.4,40.86,,,,,
2486,8/7/2019 8:45,4.49,40.93,,,,,
2487,8/7/2019 9:00,4.57,40.96,,,,,
2488,8/7/2019 9:15,4.66,41.07,,,,,
2489,8/7/2019 9:30,4.74,41.11,,,,,
2490,8/7/2019 9:45,4.85,41.22,,,,,
2491,8/7/2019 10:00,4.99,41.47,,,,,
2492,8/7/2019 10:15,5.1,41.72,,,,,
2493,8/7/2019 10:30,5.22,42.04,,,,,
2494,8/7/2019 10:45,5.3,42.22,,,,,
2495,8/7/2019 11:00,5.39,42.44,,,,,
2496,8/7/2019 11:15,5.46,42.58,,,,,
2497,8/7/2019 11:30,5.53,42.69,,,,,
2498,8/7/2019 11:45,5.62,43.09,,,,,
2499,8/7/2019 12:00,5.67,43.27,,,,,
2500,8/7/2019 12:15,5.75,43.56,,,,,
2501,8/7/2019 12:30,5.81,43.99,,,,,
2502,8/7/2019 12:45,5.81,44.1,,,,,
2503,8/7/2019 13:00,5.88,44.24,,,,,
2504,8/7/2019 13:15,6,44.82,,,,,
2505,8/7/2019 13:30,6.01,45.32,,,,,
2506,8/7/2019 13:45,6.06,45.64,,,,,
2507,8/7/2019 14:00,6.05,46.04,,,,,
2508,8/7/2019 14:15,6.04,45.93,,,,,
2509,8/7/2019 14:30,6.12,46.29,,,,,
2510,8/7/2019 14:45,6.08,46.69,,,,,
2511,8/7/2019 15:00,6.13,46.69,,,,,
2512,8/7/2019 15:15,6.09,46.83,,,,,
2513,8/7/2019 15:30,6.08,46.76,,,,,
2514,8/7/2019 15:45,6.09,46.83,,,,,
2515,8/7/2019 16:00,6.12,46.9,,,,,
2516,8/7/2019 16:15,6.08,47.01,,,,,
2517,8/7/2019 16:30,6.03,46.8,,,,,
2518,8/7/2019 16:45,6,46.58,,,,,
2519,8/7/2019 17:00,5.93,46.33,,,,,
2520,8/7/2019 17:15,5.87,46.11,,,,,
2521,8/7/2019 17:30,5.79,45.79,,,,,
2522,8/7/2019 17:45,5.74,45.54,,,,,
2523,8/7/2019 18:00,5.67,45.28,,,,,
2524,8/7/2019 18:15,5.59,45.03,,,,,
2525,8/7/2019 18:30,5.47,44.74,,,,,
2526,8/7/2019 18:45,5.37,44.49,,,,,
2527,8/7/2019 19:00,5.28,44.28,,,,,
2528,8/7/2019 19:15,5.2,44.06,,,,,
2529,8/7/2019 19:30,5.11,43.84,,,,,
2530,8/7/2019 19:45,5.04,43.66,,,,,
2531,8/7/2019 20:00,4.97,43.52,,,,,
2532,8/7/2019 20:15,4.91,43.34,,,,,
2533,8/7/2019 20:30,4.85,43.16,,,,,
2534,8/7/2019 20:45,4.8,43.02,,,,,
2535,8/7/2019 21:00,4.75,42.87,,,,,
2536,8/7/2019 21:15,4.69,42.76,,,,,
2537,8/7/2019 21:30,4.64,42.66,,,,,
2538,8/7/2019 21:45,4.61,42.55,,,,,
2539,8/7/2019 22:00,4.57,42.44,,,,,
2540,8/7/2019 22:15,4.53,42.33,,,,,
2541,8/7/2019 22:30,4.5,42.26,,,,,
2542,8/7/2019 22:45,4.46,42.15,,,,,
2543,8/7/2019 23:00,4.43,42.04,,,,,
2544,8/7/2019 23:15,4.4,41.97,,,,,
2545,8/7/2019 23:30,4.38,41.9,,,,,
2546,8/7/2019 23:45,4.35,41.83,,,,,
2547,8/8/2019 0:00,4.33,41.76,,,,,
2548,8/8/2019 0:15,4.29,41.68,,,,,
2549,8/8/2019 0:30,4.27,41.61,,,,,
2550,8/8/2019 0:45,4.25,41.54,,,,,
2551,8/8/2019 1:00,4.23,41.47,,,,,
2552,8/8/2019 1:15,4.21,41.4,,,,,
2553,8/8/2019 1:30,4.19,41.36,,,,,
2554,8/8/2019 1:45,4.17,41.32,,,,,
2555,8/8/2019 2:00,4.16,41.25,,,,,
2556,8/8/2019 2:15,4.15,41.18,,,,,
2557,8/8/2019 2:30,4.13,41.14,,,,,
2558,8/8/2019 2:45,4.13,41.07,,,,,
2559,8/8/2019 3:00,4.14,41,,,,,
2560,8/8/2019 3:15,4.16,40.89,,,,,
2561,8/8/2019 3:30,4.19,40.82,,,,,
2562,8/8/2019 3:45,4.19,40.82,,,,,
2563,8/8/2019 4:00,4.21,40.75,,,,,
2564,8/8/2019 4:15,4.25,40.6,,,,,
2565,8/8/2019 4:30,4.26,40.53,,,,,
2566,8/8/2019 4:45,4.27,40.5,,,,,
2567,8/8/2019 5:00,4.26,40.46,,,,,
2568,8/8/2019 5:15,4.28,40.32,,,,,
2569,8/8/2019 5:30,4.27,40.32,,,,,
2570,8/8/2019 5:45,4.25,40.28,,,,,
2571,8/8/2019 6:00,4.23,40.24,,,,,
2572,8/8/2019 6:15,4.22,40.21,,,,,
2573,8/8/2019 6:30,4.21,40.17,,,,,
2574,8/8/2019 6:45,4.24,39.99,,,,,
2575,8/8/2019 7:00,4.3,39.88,,,,,
2576,8/8/2019 7:15,4.37,39.88,,,,,
2577,8/8/2019 7:30,4.45,39.92,,,,,
2578,8/8/2019 7:45,4.54,39.96,,,,,
2579,8/8/2019 8:00,4.64,40.06,,,,,
2580,8/8/2019 8:15,4.75,40.14,,,,,
2581,8/8/2019 8:30,4.84,40.17,,,,,
2582,8/8/2019 8:45,4.96,40.35,,,,,
2583,8/8/2019 9:00,5.07,40.64,,,,,
2584,8/8/2019 9:15,5.18,40.89,,,,,
2585,8/8/2019 9:30,5.28,41.22,,,,,
2586,8/8/2019 9:45,5.39,41.61,,,,,
2587,8/8/2019 10:00,5.48,41.94,,,,,
2588,8/8/2019 10:15,5.57,42.22,,,,,
2589,8/8/2019 10:30,5.66,42.4,,,,,
2590,8/8/2019 10:45,5.78,42.91,,,,,
2591,8/8/2019 11:00,5.84,43.56,,,,,
2592,8/8/2019 11:15,5.89,43.88,,,,,
